x,y,z,x2,y2,z2,xSquared,ySquared,zSquared,xPy_Label
0.24965976731956152,0.15846255319679747,0.6004482862826714,0.49931953463912304,0.31692510639359495,1.2008965725653429,0.0623299994180576,0.02511038076564787,0.360538144499797,0.408122320516359
0.19080647699408826,0.7496216644636632,0.4065881056741697,0.3816129539881765,1.4992433289273264,0.8131762113483394,0.03640711166289553,0.5619326398332728,0.1653138876757098,0.9404281414577514
0.5776685030027964,0.2086433551278326,0.1676375328304922,1.1553370060055927,0.4172867102556652,0.3352750656609844,0.3337008993614918,0.04353204963899887,0.028102342413494352,0.786311858130629
0.4765787184756367,0.6525474013979328,0.9591673287962019,0.9531574369512734,1.3050948027958655,1.9183346575924038,0.22712727490388018,0.42581811107119477,0.9200019646300414,1.1291261198735696
0.46688744498983703,0.3904216106014391,0.20412148474930059,0.9337748899796741,0.7808432212028782,0.40824296949860117,0.2179838862891381,0.15242903402462174,0.041665580536258955,0.8573090555912761
0.14254383940970716,0.7063655432694793,0.35810323204336214,0.2850876788194143,1.4127310865389586,0.7162064640867243,0.020318746153660385,0.49895228071838665,0.12823792479990206,0.8489093826791865
0.6753812172449805,0.5432007811025125,0.29517700593442,1.350762434489961,1.086401562205025,0.59035401186884,0.45613978860731147,0.29506708859037967,0.0871294648324086,1.218581998347493
0.07467478112904036,0.3332897469903393,0.5232611618531552,0.14934956225808071,0.6665794939806786,1.0465223237063104,0.005576322936670082,0.11108205544888439,0.27380224350391386,0.40796452811937967
0.6407621281110681,0.692330200947445,0.35523841933428335,1.2815242562221363,1.38466040189489,0.7104768386685667,0.4105761048214249,0.4793211071439296,0.12619433457112014,1.333092329058513
0.6369258639847489,0.24394239958595731,0.17058875651241212,1.2738517279694979,0.48788479917191463,0.34117751302482424,0.4056745562127189,0.059507894315754865,0.029100523848451028,0.8808682635707062
0.962532383947261,0.6811720265424579,0.9567621027978847,1.925064767894522,1.3623440530849158,1.9135242055957693,0.9264685901471975,0.46399532974395896,0.91539372135023,1.643704410489719
0.5743995722913667,0.8345543031062203,0.9535681181008457,1.1487991445827335,1.6691086062124405,1.9071362362016915,0.329934868648505,0.696480884833109,0.9092921558583885,1.408953875397587
0.1334018378483982,0.28952456129735493,0.4247874162470109,0.2668036756967964,0.5790491225947099,0.8495748324940218,0.01779605034133033,0.08382447159442584,0.18044434900181128,0.42292639914575314
0.46155026212922856,0.30663750511427346,0.6287866134388491,0.9231005242584571,0.6132750102285469,1.2575732268776982,0.2130286444715596,0.09402655954270608,0.39537260523989665,0.768187767243502
0.3203712768484952,0.9896289561857107,0.5756661031717859,0.6407425536969904,1.9792579123714213,1.1513322063435718,0.10263775502953516,0.9793654709212193,0.33139146234098926,1.3100002330342058
0.31919802674263364,0.8847407025398816,0.8558494879953584,0.6383960534852673,1.7694814050797631,1.7116989759907169,0.10188738027639106,0.7827661107307632,0.7324783461019172,1.2039387292825152
0.1279512410135376,0.735473210236339,0.5731758038411436,0.2559024820270752,1.470946420472678,1.1463516076822873,0.01637152007690439,0.5409208429753462,0.3285305021089412,0.8634244512498767
0.04228696723464187,0.3914256529561966,0.48573294561157876,0.08457393446928374,0.7828513059123932,0.9714658912231575,0.001788187597903675,0.15321404179218484,0.23593649445250092,0.43371262019083845
0.08233847123449667,0.5090093989510294,0.10845251575125847,0.16467694246899334,1.0180187979020587,0.21690503150251694,0.006779623845234035,0.2590905682204882,0.011761948172776968,0.591347870185526
0.11142703954904398,0.48278132922837347,0.08393354840946843,0.22285407909808796,0.9655626584567469,0.16786709681893686,0.012415985142664211,0.23307781185151513,0.00704484054860458,0.5942083687774175
0.5810451861467367,0.6149342995855077,0.43769740501797116,1.1620903722934735,1.2298685991710154,0.8753948100359423,0.33761350834429593,0.37814419280671896,0.1915790183594659,1.1959794857322446
0.686229230714401,0.6261705954397414,0.9600530702376766,1.372458461428802,1.2523411908794828,1.9201061404753532,0.4709105570868786,0.3920896145933603,0.9217018976727892,1.3123998261541425
0.8114853559122388,0.21459754454354485,0.17029891330182734,1.6229707118244776,0.4291950890870897,0.3405978266036547,0.6585084828600128,0.04605210612411872,0.029001719871783304,1.0260829004557837
0.7616969900980928,0.7849873039482217,0.8527742753816739,1.5233939801961855,1.5699746078964434,1.7055485507633479,0.5801823047244941,0.6162050673598978,0.7272239647527391,1.5466842940463144
0.17649008981029213,0.32898768991925875,0.23261807568932602,0.35298017962058426,0.6579753798385175,0.46523615137865204,0.031148751801244982,0.10823290011841034,0.05411116913740501,0.5054777797295509
0.22447397112749323,0.38526151430294975,0.7617358243684468,0.44894794225498647,0.7705230286058995,1.5234716487368936,0.05038856371374666,0.14842643440300196,0.5802414661262772,0.609735485430443
0.9826321562649636,0.16901008262587436,0.0008213695204380977,1.9652643125299272,0.3380201652517487,0.0016427390408761955,0.9655659545259319,0.028564408029204878,6.746478891047107e-07,1.151642238890838
0.14816311931066317,0.6695283676092778,0.5128080550645427,0.29632623862132634,1.3390567352185556,1.0256161101290855,0.02195230992386581,0.44826823503354424,0.2629721013390791,0.817691486919941
0.3054485868736999,0.09723550420913907,0.9835815052879326,0.6108971737473998,0.19447100841827814,1.9671630105758653,0.09329883922314021,0.009454743278805501,0.9674325775444754,0.402684091082839
0.6693203673417445,0.3556079325107252,0.9620444081447223,1.338640734683489,0.7112158650214504,1.9240888162894445,0.4479897541384878,0.12645700166455248,0.925529443242529,1.0249282998524696
0.5347494508441046,0.546569152549261,0.10361153832463244,1.0694989016882093,1.093138305098522,0.20722307664926487,0.2859569751780715,0.2987378385184173,0.010735350873996775,1.0813186033933655
0.40816669656034366,0.09818490040085226,0.45090251125999825,0.8163333931206873,0.19636980080170452,0.9018050225199965,0.16660005218098364,0.009640274666725278,0.20331307466057286,0.5063515969611959
0.732403822883388,0.0868815295357982,0.4646930830426703,1.464807645766776,0.1737630590715964,0.9293861660853406,0.5364153597742012,0.007548400174479775,0.2159396614277021,0.8192853524191862
0.6919572715296216,0.2575859426619498,0.13118349280265318,1.3839145430592432,0.5151718853238996,0.26236698560530636,0.4788048656227185,0.06635051785704528,0.01720910878390376,0.9495432141915714
0.45872033123543043,0.7988322835133809,0.9406498184195065,0.9174406624708609,1.5976645670267617,1.881299636839013,0.21042434228874302,0.6381330171832025,0.8848220808926505,1.2575526147488114
0.9500493316129063,0.7839611107615998,0.14964585580172252,1.9000986632258126,1.5679222215231996,0.29929171160344503,0.9025937324981299,0.6145950231865613,0.02239388215862993,1.734010442374506
0.49655641350375956,0.5677971424596594,0.4357830507368,0.9931128270075191,1.1355942849193188,0.8715661014736,0.24656827179171664,0.32239359498535475,0.18990686730947243,1.064353555963419
0.7062675212106859,0.7668205701720353,0.465669838965711,1.4125350424213718,1.5336411403440706,0.931339677931422,0.4988138115170867,0.5880137868389653,0.21684839892235122,1.4730880913827211
0.639193267230178,0.9816191085817572,0.35093168169425193,1.278386534460356,1.9632382171635143,0.7018633633885039,0.40856803287238974,0.9635760743328435,0.12315304521675575,1.6208123758119353
0.9024409488928441,0.3097510255888991,0.683852833847368,1.8048818977856882,0.6195020511777982,1.367705667694736,0.8143996662386168,0.09594569785337483,0.4676546983610758,1.212191974481743
0.39430167936869076,0.7761715156304507,0.36141108018156365,0.7886033587373815,1.5523430312609015,0.7228221603631273,0.1554738143529698,0.602442221676071,0.13061796887800464,1.1704731949991416
0.7124841248023287,0.2739186983306159,0.3533712504753287,1.4249682496046574,0.5478373966612318,0.7067425009506574,0.5076336280953403,0.07503145329513895,0.12487124066249748,0.9864028231329446
0.03370317359095698,0.46795835402795194,0.31800657741245875,0.06740634718191396,0.9359167080559039,0.6360131548249175,0.00113590391010218,0.21898502110455,0.10112818327758612,0.5016615276189089
0.7780994040376588,0.8652712394445952,0.8439572191382451,1.5561988080753175,1.7305424788891903,1.6879144382764901,0.6054386825637598,0.748694317809986,0.7122637877355598,1.643370643482254
0.12197214796258271,0.6229143055451283,0.7611074429189437,0.24394429592516542,1.2458286110902566,1.5222148858378874,0.01487720487860617,0.3880222320527694,0.5792845396666132,0.744886453507711
0.9577529653320483,0.19475338413088394,0.5938865148117183,1.9155059306640967,0.3895067682617679,1.1877730296234366,0.9172907426023318,0.037928880630431636,0.35270119247520926,1.1525063494629322
0.6660458602204524,0.6517670104836117,0.8692410096257438,1.3320917204409048,1.3035340209672235,1.7384820192514876,0.44361708791680243,0.4248002359547445,0.7555799328151824,1.3178128707040642
0.6703768820605542,0.6179667072485979,0.7997686945169379,1.3407537641211085,1.2359334144971958,1.5995373890338758,0.44940516400123026,0.38188285126767435,0.6396299647293271,1.2883435893091522
0.1157748657406461,0.5221887259050115,0.38248458809604224,0.2315497314812922,1.044377451810023,0.7649691761920845,0.013403819537264631,0.27268106546229925,0.1462944601309991,0.6379635916456576
0.798667303246613,0.16284395556602493,0.8016257940142673,1.597334606493226,0.32568791113204987,1.6032515880285345,0.6378694612752172,0.026518153864389504,0.6426039136290045,0.9615112588126379
0.6237295715689788,0.15539286427040822,0.566117955592443,1.2474591431379576,0.31078572854081643,1.132235911184886,0.38903857844962186,0.02414694226616151,0.3204895396441673,0.779122435839387
0.14352107865896035,0.47783244233100963,0.505420229959617,0.2870421573179207,0.9556648846620193,1.010840459919234,0.020598300019431484,0.22832384294401764,0.2554496088524321,0.62135352098997
0.9440741384432016,0.9613385393590697,0.251959485710443,1.8881482768864033,1.9226770787181393,0.503918971420886,0.8912759788772735,0.9241717872570295,0.06348358243947094,1.9054126778022713
0.4030932311517226,0.45033455563686053,0.9959138521091988,0.8061864623034452,0.9006691112737211,1.9918277042183976,0.16248415300033606,0.20280121200064863,0.9918444008229831,0.8534277867885831
0.7115404327601225,0.571761106907991,0.4911787578218463,1.423080865520245,1.143522213815982,0.9823575156436926,0.5062897874524623,0.32691076337265107,0.2412565721354119,1.2833015396681136
0.10839496823853689,0.28425321213686017,0.5296131833262735,0.21678993647707379,0.5685064242737203,1.059226366652547,0.011749469139433422,0.08079988861012283,0.280490123952989,0.39264818037539706
0.21440418994219113,0.7238919540399004,0.18557921167005897,0.42880837988438225,1.4477839080798007,0.37115842334011795,0.04596915666476717,0.5240195611237052,0.03443964380408055,0.9382961439820915
0.8487115976147691,0.6876458339862663,0.3283176386561526,1.6974231952295382,1.3752916679725327,0.6566352773123052,0.7203113759258137,0.47285679299866773,0.10779247185275198,1.5363574316010356
0.8179893142257761,0.05316994186977597,0.6195743999222116,1.6359786284515523,0.10633988373955194,1.2391487998444233,0.6691065181875555,0.002827042718435356,0.3838724370389687,0.8711592560955521
0.935907472539589,0.3777809812501677,0.37784710219140005,1.871814945079178,0.7555619625003354,0.7556942043828001,0.8759227971554414,0.14271846979433955,0.1427684326344383,1.3136884537897566
0.18026137437891265,0.6563810646048951,0.10803089721648373,0.3605227487578253,1.3127621292097902,0.21606179443296747,0.03249416309297451,0.43083610197185546,0.011670674753398473,0.8366424389838077
0.05612342624205624,0.4895413889110072,0.4214050087938114,0.11224685248411248,0.9790827778220144,0.8428100175876228,0.003149838973147527,0.239650771456918,0.17758218143651225,0.5456648151530634
0.8054908059701774,0.8511101465563814,0.41284038027594394,1.6109816119403548,1.7022202931127628,0.8256807605518879,0.648815438502486,0.724388481571225,0.170437179586386,1.6566009525265588
0.05766837048423712,0.009965012576227061,0.010855637187586753,0.11533674096847424,0.019930025152454123,0.021711274375173506,0.003325640954307231,9.93014756443635e-05,0.00011784485874851643,0.06763338306046418
0.2719467941302629,0.4229956361044578,0.6378571131027176,0.5438935882605258,0.8459912722089156,1.2757142262054353,0.0739550588377276,0.17892530816341487,0.40686169673573314,0.6949424302347207
0.945320967099129,0.5666643113951374,0.5345022389713079,1.890641934198258,1.1333286227902748,1.0690044779426158,0.8936317308372326,0.3211084418089252,0.2856926434653411,1.5119852784942664
0.7755663518060582,0.806744874215879,0.4582252839644937,1.5511327036121163,1.613489748431758,0.9164505679289874,0.6015031660537583,0.6508372920735945,0.20997041086434087,1.5823112260219372
0.2929010806620299,0.7075936322576507,0.8021363851062312,0.5858021613240598,1.4151872645153014,1.6042727702124624,0.08579104305298495,0.5006887484115754,0.6434227803112921,1.0004947129196806
0.40372518175555894,0.6356259990599796,0.4784713005452308,0.8074503635111179,1.2712519981199593,0.9569426010904616,0.1629940223835591,0.4040204106809972,0.22893478544544457,1.0393511808155385
0.3095849435489475,0.28948294986104806,0.9319303564796604,0.619169887097895,0.5789658997220961,1.8638607129593208,0.09584283727220501,0.08380037826025406,0.8684941893283069,0.5990678934099956
0.5343570232687128,0.7389422849102937,0.5183319761940897,1.0687140465374256,1.4778845698205874,1.0366639523881793,0.2855374283165997,0.5460357004284456,0.26866803754527036,1.2732993081790065
0.2273897132789512,0.454547182332654,0.5050035362293885,0.4547794265579024,0.909094364665308,1.010007072458777,0.05170608170508363,0.206613140966555,0.25502857160418735,0.6819368956116052
0.7979003777768393,0.5088052399804207,0.7355540601735009,1.5958007555536786,1.0176104799608414,1.4711081203470018,0.6366450128564228,0.2588827722315335,0.5410397754377222,1.30670561775726
0.8561002423672398,0.848644332657888,0.06723081900102612,1.7122004847344796,1.697288665315776,0.13446163800205224,0.7329076249812467,0.720197203352352,0.004519983023548735,1.7047445750251278
0.5994038133715398,0.16091792541822358,0.12855601945253248,1.1988076267430796,0.32183585083644717,0.25711203890506495,0.3592849314843437,0.02589457872090497,0.01652665013747991,0.7603217387897634
0.3706441755396721,0.39670377539665647,0.38767141169271113,0.7412883510793442,0.7934075507933129,0.7753428233854223,0.13737710486148327,0.15737388541396086,0.15028912344381953,0.7673479509363286
0.16198824957160018,0.8217468514564386,0.004719189045712668,0.32397649914320037,1.643493702912877,0.009438378091425337,0.026240192999271026,0.6752678878785701,2.2270745249174447e-05,0.9837351010280387
0.6193824971477261,0.8321289557985021,0.5938923675298228,1.2387649942954522,1.6642579115970042,1.1877847350596455,0.3836346777729529,0.6924385990783055,0.3527081442101781,1.451511452946228
0.21478287499353854,0.3888860955485879,0.3633575447260552,0.4295657499870771,0.7777721910971758,0.7267150894521104,0.04613168339049,0.15123239531102542,0.1320287053093472,0.6036689705421264
0.535525058228214,0.7566633268202451,0.2868389804911139,1.071050116456428,1.5133266536404901,0.5736779609822278,0.2867870879903319,0.572539390154681,0.08227660072918162,1.292188385048459
0.3501560952564289,0.6224470257826455,0.99144233070838,0.7003121905128578,1.244894051565291,1.98288466141676,0.12260929104522929,0.3874402999056614,0.9829578951204646,0.9726031210390744
0.009561917504675388,0.1884411537356806,0.18400708796240595,0.019123835009350776,0.3768823074713612,0.3680141759248119,9.14302663662176e-05,0.03551006842123441,0.0338586084204046,0.198003071240356
0.4059236435065692,0.11810817099979587,0.451706187050283,0.8118472870131384,0.23621634199959174,0.903412374100566,0.16477400435764827,0.013949540056917021,0.20403847941950523,0.524031814506365
0.6850218590424477,0.6850607716360824,0.36206537580793596,1.3700437180848954,1.3701215432721647,0.7241307516158719,0.4692549473659711,0.46930826083462457,0.1310913363589419,1.37008263067853
0.6659267848518902,0.0212998409157078,0.726972334529892,1.3318535697037803,0.0425996818314156,1.453944669059784,0.4434584827831756,0.0004536832230344602,0.5284887751718411,0.687226625767598
0.0820579528921882,0.03935129849412511,0.4868222203309467,0.1641159057843764,0.07870259698825022,0.9736444406618934,0.0067335076328565785,0.001548524693173733,0.2369958742079528,0.12140925138631331
0.8818094019898037,0.7189876767946551,0.4497454449911614,1.7636188039796075,1.4379753535893103,0.8994908899823228,0.7775878214376153,0.5169432793825754,0.2022709652902978,1.600797078784459
0.2594964109336241,0.2032684830759518,0.8368634985973826,0.5189928218672482,0.4065369661519036,1.6737269971947653,0.0673383872874323,0.041318076211998504,0.7003405152846515,0.4627648940095759
0.7130184664218878,0.12757946954253507,0.2830081606494782,1.4260369328437756,0.25515893908507015,0.5660163212989564,0.5083953334586208,0.016276521048754634,0.08009361899420087,0.8405979359644229
0.27809254562384034,0.6010466195685379,0.6289757801164547,0.5561850912476807,1.2020932391370758,1.2579515602329094,0.07733546393154772,0.36125703889476674,0.3956105319731028,0.8791391651923782
0.5985513859413756,0.8900624952285665,0.1659840264533725,1.1971027718827512,1.780124990457133,0.331968052906745,0.3582637616123415,0.792211245412502,0.027550697037673866,1.488613881169942
0.9948819863141718,0.8985350310556612,0.0128156403833517,1.9897639726283436,1.7970700621113225,0.0256312807667034,0.9897901666924319,0.8073652020341981,0.00016424063843539492,1.893417017369833
0.9574974341067514,0.042927820992285204,0.9243292549503963,1.9149948682135027,0.08585564198457041,1.8486585099007926,0.9168013363210127,0.0018427978151456823,0.8543845715571547,1.0004252550990365
0.3866782818500828,0.927689873007398,0.34282765586421493,0.7733565637001656,1.855379746014796,0.6856553117284299,0.14952009365453206,0.8606085004804823,0.11753080162535258,1.3143681548574808
0.7820459935854965,0.6004047888282087,0.8955727787141805,1.564091987170993,1.2008095776564174,1.791145557428361,0.6115959360831265,0.3604859104478459,0.8020506019738385,1.3824507824137053
0.5751540696171891,0.22388698830825704,0.23094915589622234,1.1503081392343781,0.4477739766165141,0.46189831179244467,0.33080220379721437,0.05012538353374162,0.05333751260917761,0.7990410579254461
0.6288014375627444,0.19562730666036443,0.22884309367197142,1.2576028751254889,0.39125461332072886,0.45768618734394284,0.39539124788097396,0.038270043111188264,0.05236916152135868,0.8244287442231089
0.29836773417021833,0.06515340925656343,0.01538302563162719,0.5967354683404367,0.13030681851312687,0.03076605126325438,0.08902330479387008,0.004244966737753246,0.0002366374775832991,0.36352114342678177
0.27509301085746196,0.12027977456689809,0.17255374901829634,0.5501860217149239,0.24055954913379618,0.3451074980365927,0.07567616462262368,0.014467224169863825,0.029774796300269205,0.39537278542436005
0.2824132340937481,0.5216635892111774,0.9059075427516411,0.5648264681874962,1.0433271784223548,1.8118150855032822,0.07975723479129015,0.27213290030868803,0.8206684760143165,0.8040768233049255
0.9335402577527946,0.9684210738501634,0.43432463782959063,1.8670805155055892,1.9368421477003268,0.8686492756591813,0.8714974128451541,0.9378393762771037,0.18863789102580508,1.901961331602958
0.03843266307217852,0.38478880017183126,0.3562181819957393,0.07686532614435704,0.7695776003436625,0.7124363639914786,0.0014770695908195943,0.14806242073767747,0.12689139318434964,0.4232214632440098
0.20364051002645533,0.10022847277869673,0.26408616584809685,0.40728102005291067,0.20045694555739346,0.5281723316961937,0.041469457323834856,0.010045746755549952,0.06974150299234852,0.30386898280515207
0.28153131425520794,0.21991676034306362,0.9290154303662544,0.5630626285104159,0.43983352068612724,1.858030860732509,0.07925988090626465,0.048363381479788484,0.863069669858597,0.5014480745982716
0.2005626865994069,0.5459973840508496,0.10852408078110021,0.4011253731988138,1.0919947681016993,0.21704816156220041,0.040225391255971917,0.298113143390371,0.011777476109382764,0.7465600706502565
0.7879083505521979,0.04686097126857536,0.09164981077249712,1.5758167011043958,0.09372194253715072,0.18329962154499424,0.6207995688698852,0.0021959506282342453,0.00839968781463453,0.8347693218207732
0.7407401827040991,0.48769263308908517,0.8686723436922758,1.4814803654081983,0.9753852661781703,1.7373446873845515,0.5486960182725021,0.23784410436936504,0.7545916406958313,1.2284328157931843
0.8096436202721339,0.39930361041235396,0.11451703898472865,1.6192872405442678,0.7986072208247079,0.2290340779694573,0.6555227918473673,0.15944337328834096,0.01311415221782986,1.2089472306844877
0.8935556269681568,0.35406454514587793,0.007806171307377152,1.7871112539363136,0.7081290902917559,0.015612342614754304,0.7984416584864559,0.12536170212935743,6.0936310480118314e-05,1.2476201721140348
0.5237670654445779,0.5789508997297144,0.426999011644579,1.0475341308891557,1.1579017994594287,0.853998023289158,0.2743319388444247,0.33518414429784577,0.1823281559454473,1.1027179651742922
0.48927736212962636,0.06784779032072841,0.5676748661965251,0.9785547242592527,0.13569558064145681,1.1353497323930501,0.23939233709252553,0.004603322651405528,0.3222547537112426,0.5571251524503548
0.8753684918363273,0.2782395327000208,0.5894896479669509,1.7507369836726545,0.5564790654000416,1.1789792959339018,0.7662699964998061,0.07741723755712593,0.3474980450601997,1.153608024536348
0.1632550228164933,0.4578201975564743,0.48912236719677327,0.3265100456329866,0.9156403951129486,0.9782447343935465,0.026652202474813744,0.20959933329064914,0.2392406900921751,0.6210752203729676
0.7422561830336447,0.35240190102963087,0.9573019364145906,1.4845123660672894,0.7048038020592617,1.9146038728291812,0.5509442412516755,0.12418709984929775,0.9164269974631248,1.0946580840632756
0.22147834775028974,0.05856838617725557,0.18282629994756738,0.4429566955005795,0.11713677235451114,0.36565259989513477,0.04905265852219827,0.0034302558594081415,0.03342545595251788,0.2800467339275453
0.8709409265688202,0.4054720800745917,0.01967017066869925,1.7418818531376403,0.8109441601491834,0.0393403413373985,0.758538097572555,0.16440760772001609,0.0003869156141357563,1.2764130066434118
0.29670790413974146,0.14037527076107492,0.12494968460831746,0.5934158082794829,0.28075054152214984,0.24989936921663491,0.08803558037899802,0.019705216641245096,0.015612423683718004,0.4370831749008164
0.3077488787807521,0.10118133206245394,0.02276937288685066,0.6154977575615042,0.2023626641249079,0.04553874577370132,0.09470937239081004,0.01023766195793257,0.0005184443416604499,0.408930210843206
0.43827216412158143,0.21139622042399941,0.7972692595512577,0.8765443282431629,0.42279244084799883,1.5945385191025154,0.1920824898438144,0.044688362009552146,0.6356382722254107,0.6496683845455808
0.7682431921644077,0.7904170938624848,0.09066456049192784,1.5364863843288155,1.5808341877249696,0.18132912098385567,0.5901976023069591,0.6247591822700161,0.008220062529194442,1.5586602860268925
0.09066798846628854,0.8254783202296212,0.7986023551501132,0.18133597693257708,1.6509566404592424,1.5972047103002265,0.008220684132523031,0.6814144571691171,0.6377657216513076,0.9161463086959097
0.054194352034146465,0.4373348144800099,0.1914505527470608,0.10838870406829293,0.8746696289600198,0.3829011054941216,0.002937027792400995,0.19126173995626466,0.03665331414715511,0.49152916651415635
0.9506853575931741,0.8593284121177995,0.8387137062167063,1.9013707151863481,1.718656824235599,1.6774274124334125,0.9038026491420612,0.7384453198728987,0.7034406809957635,1.8100137697109737
0.03993245277458268,0.04938026419017527,0.848651969960658,0.07986490554916537,0.09876052838035054,1.697303939921316,0.0015946007845942763,0.002438410491491506,0.7202101661181055,0.08931271696475795
0.26334600629834004,0.09320706131546463,0.8180948969146861,0.5266920125966801,0.18641412263092927,1.6361897938293721,0.06935111903328535,0.008687556279064784,0.6692792603578508,0.3565530676138047
0.07385160287162973,0.8246569068977463,0.545684850056113,0.14770320574325946,1.6493138137954926,1.091369700112226,0.005454059246708908,0.6800590140941581,0.2977719555807625,0.898508509769376
0.399815054239562,0.44795232956035014,0.703458253311652,0.799630108479124,0.8959046591207003,1.406916506623304,0.1598520775965839,0.20066128955854454,0.49485351415228035,0.8477673837999121
0.8727904061193191,0.44945840970105644,0.6061040944611509,1.7455808122386383,0.8989168194021129,1.2122081889223018,0.761763093013926,0.20201286205100272,0.3673621733225717,1.3222488158203756
0.00995221537655322,0.4812707404321592,0.20611019358687765,0.01990443075310644,0.9625414808643185,0.4122203871737553,9.904659090130234e-05,0.2316215255961188,0.04248141190042018,0.49122295580871245
0.8679815864430641,0.14341164592542144,0.9024829760847138,1.7359631728861282,0.2868232918508429,1.8049659521694277,0.7533920344042184,0.020566900187038446,0.8144755221227221,1.0113932323684856
0.3019462667387097,0.6887113617927563,0.5861640558148559,0.6038925334774194,1.3774227235855125,1.1723281116297117,0.09117154799744404,0.4743233398624328,0.34358830032932147,0.990657628531466
0.3275310627986947,0.08383482699854394,0.5037164216628292,0.6550621255973894,0.1676696539970879,1.0074328433256583,0.10727659709804249,0.007028278217875793,0.2537302334528051,0.41136588979723865
0.7319654625205877,0.9588210514885469,0.879817436875251,1.4639309250411754,1.9176421029770938,1.759634873750502,0.5357734383229779,0.9193378087776027,0.7740787222297364,1.6907865140091345
0.6900763834975496,0.8363977946269837,0.4026568536408546,1.3801527669950993,1.6727955892539674,0.8053137072817091,0.4762054150610572,0.699561270856882,0.1621325417839526,1.5264741781245332
0.23616076036011902,0.9004232260825195,0.022402986907407718,0.47232152072023803,1.800846452165039,0.044805973814815436,0.05577190473386956,0.810761986068852,0.0005018938223734816,1.1365839864426386
